0.3,0.22222222222222224,1.0
0.3,0.26666666666666666,1.0
0.3,0.3111111111111111,1.0
0.3,0.35555555555555557,1.0
0.3,0.4,1.0
0.35,0.0,1.0
0.35,0.044444444444444446,1.0
0.35,0.08888888888888889,1.0
0.35,0.13333333333333333,1.0
0.35,0.17777777777777778,1.0
0.35,0.22222222222222224,1.0
0.35,0.26666666666666666,1.0
0.35,0.3111111111111111,1.0
0.35,0.35555555555555557,1.0
0.35,0.4,1.0
0.4,0.0,1.0
0.4,0.044444444444444446,1.0
0.4,0.08888888888888889,1.0
0.4,0.13333333333333333,1.0
0.4,0.17777777777777778,1.0
0.4,0.22222222222222224,1.0
0.4,0.26666666666666666,1.0
0.4,0.3111111111111111,1.0
0.4,0.35555555555555557,1.0
0.4,0.4,1.0
0.45,0.0,1.0
0.45,0.044444444444444446,1.0
0.45,0.08888888888888889,1.0
0.45,0.13333333333333333,1.0
0.45,0.17777777777777778,1.0
0.45,0.22222222222222224,1.0
0.45,0.26666666666666666,1.0
0.45,0.3111111111111111,1.0
0.45,0.35555555555555557,1.0
0.45,0.4,1.0
0.5,0.0,1.0
0.5,0.044444444444444446,1.0
0.5,0.08888888888888889,1.0
0.5,0.13333333333333333,1.0
0.5,0.17777777777777778,1.0
0.5,0.22222222222222224,1.0
0.5,0.26666666666666666,1.0
0.5,0.3111111111111111,1.0
0.5,0.35555555555555557,1.0
0.5,0.4,1.0
0.55,0.0,1.0
0.55,0.044444444444444446,1.0
0.55,0.08888888888888889,1.0
0.55,0.13333333333333333,1.0
0.55,0.17777777777777778,1.0
0.55,0.22222222222222224,1.0
0.55,0.26666666666666666,1.0
0.55,0.3111111111111111,1.0
0.55,0.35555555555555557,1.0
0.55,0.4,1.0
0.6,0.0,1.0
0.6,0.044444444444444446,1.0
0.6,0.08888888888888889,1.0
0.6,0.13333333333333333,1.0
0.6,0.17777777777777778,1.0
0.6,0.22222222222222224,1.0
0.6,0.26666666666666666,1.0
0.6,0.3111111111111111,1.0
0.6,0.35555555555555557,1.0
0.6,0.4,1.0
0.65,0.0,1.0
0.65,0.044444444444444446,1.0
0.65,0.08888888888888889,1.0
0.65,0.13333333333333333,1.0
0.65,0.17777777777777778,1.0
0.65,0.22222222222222224,1.0
0.65,0.26666666666666666,1.0
0.65,0.3111111111111111,1.0
0.65,0.35555555555555557,1.0
0.65,0.4,0.0
0.7,0.0,1.0
0.7,0.044444444444444446,1.0
0.7,0.08888888888888889,1.0
0.7,0.13333333333333333,1.0
0.7,0.17777777777777778,1.0
0.7,0.22222222222222224,1.0
0.7,0.26666666666666666,1.0
0.7,0.3111111111111111,1.0
0.7,0.35555555555555557,0.0
0.7,0.4,0.0
0.75,0.0,1.0
0.75,0.044444444444444446,1.0
0.75,0.08888888888888889,1.0
0.75,0.13333333333333333,1.0
0.75,0.17777777777777778,1.0
0.75,0.22222222222222224,1.0
0.75,0.26666666666666666,0.0
0.75,0.3111111111111111,0.0
0.75,0.35555555555555557,0.0
0.75,0.4,0.0
0.8,0.0,1.0
0.8,0.044444444444444446,1.0
0.8,0.08888888888888889,1.0
0.8,0.13333333333333333,1.0
0.8,0.17777777777777778,1.0
0.8,0.22222222222222224,0.0
0.8,0.26666666666666666,0.0
0.8,0.3111111111111111,0.0
0.8,0.35555555555555557,0.0
0.8,0.4,0.0
0.85,0.0,1.0
0.85,0.044444444444444446,1.0
0.85,0.08888888888888889,1.0
0.85,0.13333333333333333,0.0
0.85,0.17777777777777778,0.0
0.85,0.22222222222222224,0.0
0.85,0.26666666666666666,0.0
0.85,0.3111111111111111,0.0
0.85,0.35555555555555557,0.0
0.85,0.4,0.0
0.9,0.0,1.0
0.9,0.044444444444444446,1.0
0.9,0.08888888888888889,0.0
0.9,0.13333333333333333,0.0
0.9,0.17777777777777778,0.0
0.9,0.22222222222222224,0.0
0.9,0.26666666666666666,0.0
0.9,0.3111111111111111,0.0
0.9,0.35555555555555557,0.0
0.9,0.4,0.0
0.95,0.0,0.0
0.95,0.044444444444444446,0.0
0.95,0.08888888888888889,0.0
0.95,0.13333333333333333,0.0
0.95,0.17777777777777778,0.0
0.95,0.22222222222222224,0.0
0.95,0.26666666666666666,0.0
0.95,0.3111111111111111,0.0
0.95,0.35555555555555557,0.0
0.95,0.4,0.0
